region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr,pg,estimate_type
East Asia & Pacific,EAP,China,CHN,2013,urban,CNIHS,national,2013,consumption,2,2013 - 2021,2.15,0,0,0,0,12.62100251,10.01030029,0.222737478,0.366862308,0.314899142,0.027588258,0.039933209,0.05116583,0.062080661,0.073363471,0.085826701,0.100763424,0.120895923,0.154499317,0.283883207,0.929311948,4.318484413,722694421,7056.423092,2582.160213,FALSE,group,survey,4.761035628,0.13074,,
East Asia & Pacific,EAP,China,CHN,2014,national,CNIHS,national,2014,consumption,2,2013 - 2021,2.15,0.017436469,0.001521389,1.78E-04,,10.4543602,7.890375822,0.254699537,0.391776523,0.358833623,0.025413647,0.037033735,0.047232197,0.057616164,0.069112198,0.082743048,0.099884444,0.123182877,0.160848073,0.296933619,0.943114267,,1371860000,7532.785301,2801.860502,FALSE,synthetic,survey,5.095187911,0.264952432,3.855809548,
East Asia & Pacific,EAP,China,CHN,2014,rural,CNIHS,national,2014,consumption,2,2013 - 2021,2.15,0.03812,0.003326095,3.90E-04,0.003540333,7.017867265,5.732667185,0.185980964,0.337563902,0.282852115,0.032119765,0.044368866,0.055227342,0.065587791,0.076153814,0.087704325,0.101432976,0.119812533,0.150317462,0.267275125,0.936337103,3.495010576,627502483,7532.785301,2801.860502,FALSE,group,survey,5.095187911,0.41729,,
East Asia & Pacific,EAP,China,CHN,2014,urban,CNIHS,national,2014,consumption,2,2013 - 2021,2.15,0,0,0,0,13.35136575,10.71296304,0.221238922,0.364296746,0.314405212,0.026700571,0.039757319,0.051449729,0.062682999,0.074195269,0.086824187,0.101869932,0.122035375,0.155465342,0.279019277,0.948827499,4.318484413,744357517,7532.785301,2801.860502,FALSE,group,survey,5.095187911,0.13653,,
East Asia & Pacific,EAP,China,CHN,2015,national,CNIHS,national,2015,consumption,2,2013 - 2021,2.15,0.0056426,1.77E-04,7.44E-06,,11.19093202,8.504072412,0.246011914,0.385953024,0.350683724,0.026446453,0.037911764,0.048016267,0.058322356,0.069708593,0.083134947,0.099942533,0.122728034,0.159663921,0.294125133,0.959352851,,1379860000,8016.445595,3028.052288,FALSE,synthetic,survey,5.402036206,0.2526331,3.535437083,
East Asia & Pacific,EAP,China,CHN,2015,rural,CNIHS,national,2015,consumption,2,2013 - 2021,2.15,0.01268,3.98E-04,1.67E-05,4.07E-04,7.572367776,6.200802844,0.179455341,0.332428071,0.279106112,0.033273664,0.045173419,0.055799142,0.065988025,0.076416298,0.087846292,0.101457748,0.119702877,0.14998961,0.264352924,0.954729439,3.495010576,614037700,8016.445595,3028.052288,FALSE,group,survey,5.402036206,0.40225,,
East Asia & Pacific,EAP,China,CHN,2015,urban,CNIHS,national,2015,consumption,2,2013 - 2021,2.15,0,0,0,0,14.09230335,11.29871251,0.216719885,0.361562232,0.311008988,0.027626235,0.040361395,0.051819467,0.062864165,0.074211489,0.086684239,0.10156896,0.121549866,0.154734371,0.278579814,0.963059911,4.318484413,765822300,8016.445595,3028.052288,FALSE,group,survey,5.402036206,0.13267,,
East Asia & Pacific,EAP,China,CHN,2016,national,CNIHS,national,2016,consumption,2,2013 - 2021,2.15,8.09E-04,4.13E-06,2.81E-08,,11.92844543,9.061460876,0.244177333,0.384805186,0.349825962,0.026649964,0.038171509,0.048194717,0.058420063,0.069727332,0.08307012,0.099810371,0.122624941,0.159833466,0.293497518,0.984963964,,1387790000,8516.528742,3279.819891,FALSE,synthetic,survey,5.680730438,0.244359293,3.306260072,
East Asia & Pacific,EAP,China,CHN,2016,rural,CNIHS,national,2016,consumption,2,2013 - 2021,2.15,0.00187,9.54E-06,6.49E-08,9.58E-06,8.043923632,6.597914276,0.178934341,0.331798374,0.278016257,0.033224498,0.045244455,0.055926821,0.066136605,0.076561372,0.087966907,0.10153033,0.119691803,0.149818834,0.263898375,0.987166831,3.495010576,600413466,8516.528742,3279.819891,FALSE,group,survey,5.680730438,0.39387,,
East Asia & Pacific,EAP,China,CHN,2016,urban,CNIHS,national,2016,consumption,2,2013 - 2021,2.15,0,0,0,0,14.89058501,11.90039967,0.215280285,0.361248254,0.313872748,0.02812645,0.040401984,0.051630813,0.062580989,0.073927542,0.086479592,0.101530717,0.121801023,0.155499828,0.278021062,0.983284169,4.318484413,787376534,8516.528742,3279.819891,FALSE,group,survey,5.680730438,0.13035,,
East Asia & Pacific,EAP,China,CHN,2017,national,CNIHS,national,2017,consumption,2,2013 - 2021,2.15,0,0,0,,12.59781776,9.480700921,0.251902134,0.390757759,0.354929412,0.026227909,0.03745684,0.047454056,0.057693866,0.069015082,0.082363246,0.099130829,0.122108961,0.159905364,0.298643848,1,,1396215000,9053.228725,3570.874833,FALSE,synthetic,survey,5.890350461,0.243092088,3.168192224,
East Asia & Pacific,EAP,China,CHN,2017,rural,CNIHS,national,2017,consumption,2,2013 - 2021,2.15,0,0,0,0,8.587985385,6.925222657,0.191179102,0.342559859,0.284630296,0.032538813,0.044185737,0.054668367,0.064777834,0.075171556,0.086607696,0.100276765,0.118676156,0.149423766,0.27367331,1,3.495010576,586968786,9053.228725,3570.874833,FALSE,group,survey,5.890350461,0.38754,,
East Asia & Pacific,EAP,China,CHN,2017,urban,CNIHS,national,2017,consumption,2,2013 - 2021,2.15,0,0,0,0,15.5062607,12.26027576,0.225750301,0.369419297,0.322831625,0.027182555,0.039298425,0.050501058,0.061511002,0.072987177,0.085742247,0.10109592,0.121842857,0.156446024,0.283392734,1,4.318484413,809246214,9053.228725,3570.874833,FALSE,group,survey,5.890350461,0.13832,,
East Asia & Pacific,EAP,China,CHN,2018,national,CNIHS,national,2018,consumption,2,2013 - 2021,2.15,0,0,0,,13.39859061,10.16293586,0.243824582,0.384976421,0.348876103,0.026796965,0.038141469,0.048247668,0.058481872,0.069690408,0.082853131,0.099406311,0.122182183,0.159868169,0.294331823,1.021,,1402760000,9619.209475,3849.974362,FALSE,synthetic,survey,6.231467931,0.232639043,2.937985757,
East Asia & Pacific,EAP,China,CHN,2018,rural,CNIHS,national,2018,consumption,2,2013 - 2021,2.15,0,0,0,0,9.309294477,7.598117705,0.183350398,0.335415643,0.278364448,0.032909247,0.044959648,0.055631978,0.065809205,0.076185447,0.087528025,0.101012855,0.11907924,0.149125403,0.267758952,1.021,3.495010576,572999405,9619.209475,3849.974362,FALSE,group,survey,6.231467931,0.3612,,
East Asia & Pacific,EAP,China,CHN,2018,urban,CNIHS,national,2018,consumption,2,2013 - 2021,2.15,0,0,0,0,16.2224946,12.84761631,0.225377066,0.369061326,0.326204417,0.027012332,0.039086251,0.050326352,0.061426158,0.073035685,0.085969613,0.101560281,0.122630464,0.157682996,0.281269868,1.021,4.318484413,829760595,9619.209475,3849.974362,FALSE,group,survey,6.231467931,0.14386,,
East Asia & Pacific,EAP,China,CHN,2019,national,CNIHS,national,2019,consumption,2,2013 - 2021,2.15,0,0,0,,14.1744332,10.72476312,0.237807215,0.381683425,0.342976185,0.028251079,0.038965037,0.048733284,0.058695536,0.069639482,0.08251533,0.098727016,0.121126762,0.15838413,0.294962343,1.051209021,,1407745000,10155.51088,4083.11265,FALSE,synthetic,survey,6.51238156,0.221274119,2.727819006,
East Asia & Pacific,EAP,China,CHN,2019,rural,CNIHS,national,2019,consumption,2,2013 - 2021,2.15,0,0,0,0,9.91592299,8.099284547,0.172527529,0.326748618,0.270381342,0.035363321,0.046572175,0.05666544,0.066402074,0.076413633,0.087428867,0.100591764,0.118299492,0.147845794,0.26441744,1.053672,3.495010576,558762145,10155.51088,4083.11265,FALSE,group,survey,6.51238156,0.34265,,
East Asia & Pacific,EAP,China,CHN,2019,urban,CNIHS,national,2019,consumption,2,2013 - 2021,2.15,0,0,0,0,16.97719215,13.33938645,0.226044891,0.37052557,0.325823077,0.02766459,0.039291563,0.050214189,0.061074049,0.072493917,0.085274012,0.100741823,0.121732204,0.156843993,0.284669659,1.049588,4.318484413,848982855,10155.51088,4083.11265,FALSE,group,survey,6.51238156,0.14139,,
East Asia & Pacific,EAP,China,CHN,2020,national,CNIHS,national,2020,consumption,2,2013 - 2021,2.15,0,0,0,,13.62209656,10.39384443,0.223112253,0.370908308,0.321779699,0.031064204,0.041054718,0.050446095,0.060048632,0.070555831,0.082785194,0.098009758,0.118848129,0.153542585,0.293644853,1.078184992,,1411100000,10358.17,3971.545012,FALSE,synthetic,survey,6.346922213,0.208791726,2.734856642,
East Asia & Pacific,EAP,China,CHN,2020,rural,CNIHS,national,2020,consumption,2,2013 - 2021,2.15,0,0,0,0,9.904616051,8.049113983,0.15998497,0.315742509,0.257498115,0.039346102,0.049061651,0.058090379,0.066999528,0.076318626,0.08671177,0.099270434,0.116329592,0.145066242,0.262805677,1.08528216,3.495010576,544289492,10358.17,3971.545012,FALSE,group,survey,6.346922213,0.31755,,
East Asia & Pacific,EAP,China,CHN,2020,urban,CNIHS,national,2020,consumption,2,2013 - 2021,2.15,0,0,0,0,15.9563848,12.51692882,0.220803152,0.366676533,0.309460966,0.029243643,0.040782126,0.051413842,0.061840238,0.072695724,0.084758567,0.09929321,0.11899236,0.152124843,0.288855446,1.073728524,4.318484413,866810508,10358.17,3971.545012,FALSE,group,survey,6.346922213,0.1405,,
East Asia & Pacific,EAP,China,CHN,2021,national,CNIHS,national,2021,consumption,2,2013 - 2021,2.15,0,0,0,,15.36164205,12.00823588,0.207193751,0.357437517,0.308071714,0.031606881,0.042524674,0.052335506,0.062086588,0.072526234,0.084500282,0.099290321,0.119534113,0.153191689,0.282403713,1.087619797,,1412360000,11223.25535,4453.205874,FALSE,synthetic,survey,7.154117941,0.190441128,2.371754107,
East Asia & Pacific,EAP,China,CHN,2021,rural,CNIHS,national,2021,consumption,2,2013 - 2021,2.15,0,0,0,0,11.41441147,9.570849223,0.148421864,0.304040366,0.251579377,0.038226001,0.049565404,0.059574878,0.06909621,0.078783219,0.089350879,0.101885905,0.118627465,0.146304095,0.248585944,1.092879135,3.495010576,529465517,11223.25535,4453.205874,FALSE,group,survey,7.154117941,0.28224,,
East Asia & Pacific,EAP,China,CHN,2021,urban,CNIHS,national,2021,consumption,2,2013 - 2021,2.15,0,0,0,0,17.72876804,14.0869941,0.207646916,0.356526078,0.30326537,0.030394715,0.041918776,0.052527015,0.062921651,0.073735072,0.085739948,0.100187228,0.119731138,0.152472427,0.280372029,1.084465809,4.318484413,882894483,11223.25535,4453.205874,FALSE,group,survey,7.154117941,0.13539,,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1985,national,EPAM,national,1985.08,consumption,0,1985 - 1988,2.15,0.082296186,0.0258571,0.012746575,0.039880528,8.979275689,6.121228121,0.365190221,0.455213525,0.39683216,0.01806559,0.031514831,0.041762516,0.051572429,0.062087573,0.076059373,0.091169888,0.115873194,0.156053047,0.355841559,0.298455336,247.1344299,9991704.2,2154.455502,,FALSE,micro,survey,4.210614061,0.297849578,5.866811989,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1986,national,EPAM,national,1986.08,consumption,0,1985 - 1988,2.15,0.044354846,0.009391271,0.003035424,0.011528101,7.443239931,5.607852494,0.236751507,0.379697614,0.33542457,0.028197287,0.040824342,0.049658093,0.058968403,0.069922988,0.081767039,0.097414481,0.118970539,0.159992125,0.294284704,0.326642686,247.1344299,10337764.64,2150.150318,,FALSE,micro,survey,3.953926247,0.286416745,5.206884328,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1987,national,EPAM,national,1987.17,consumption,0,1985 - 1988,2.15,0.094303689,0.0223944,0.008090381,0.028481064,6.802829338,4.994183688,0.274206307,0.4050912,0.346079737,0.024677715,0.038236164,0.047353111,0.056673721,0.067259206,0.080718332,0.094952967,0.115467132,0.154929276,0.319732377,0.351485856,247.1344299,10728046.15,2071.504999,,FALSE,micro,survey,3.647091844,0.321067226,6.099449145,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1988,national,EPAM,national,1988.33,consumption,0,1985 - 1988,2.15,0.134499717,0.035084012,0.012774704,0.044524656,5.375356511,4.098196207,0.226713728,0.368862859,0.333824855,0.027122326,0.041363956,0.051569669,0.061356818,0.070766905,0.083948668,0.101687746,0.124282328,0.155154326,0.282747258,0.372756082,247.1344299,11181710.5,2023.013898,,FALSE,micro,survey,3.199098103,0.333611975,7.159161621,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1992,national,EP,national,1992.57,consumption,1,1992 - 1998,2.15,0.270581432,0.084552354,0.038005358,0.117711024,4.334024323,3.286473993,0.265268591,0.393822011,0.358777949,0.022884993,0.036993215,0.047442753,0.058118525,0.069767614,0.08345315,0.100166057,0.123066204,0.163052246,0.295055244,0.399500791,247.1344299,13110850.38,1768.202554,,FALSE,micro,survey,2.793236997,0.407305337,9.796436103,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1995,national,ENV,national,1995,consumption,1,1992 - 1998,2.15,0.259062098,0.064744435,0.024378523,0.083705805,4.503448137,3.3099321,0.271666842,0.405638205,0.351496445,0.0273851,0.038456709,0.047312053,0.055008946,0.065075273,0.080290323,0.095064132,0.117612817,0.14633083,0.327463817,0.58099418,247.1344299,14299727,1711.110949,,FALSE,micro,survey,2.80496605,0.432113406,9.040293113,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,1998,national,ENV,national,1998,consumption,1,1992 - 1998,2.15,0.303647956,0.096168764,0.04120294,0.129481533,3.912478656,2.913757876,0.253377822,0.389574226,0.33740409,0.025679193,0.037865986,0.049014032,0.059439873,0.07052239,0.081404234,0.094613886,0.119489213,0.161195839,0.300775354,0.647908728,247.1344299,15858990,1900.213381,,FALSE,micro,survey,2.606878938,0.413616763,10.31266334,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2002,national,ENV,national,2002,consumption,2,2002 - 2015,2.15,0.290668459,0.089444709,0.040772183,0.125111744,4.160604871,2.94383269,0.289115107,0.413384953,0.361683489,0.023040579,0.037600151,0.048226996,0.063540695,0.061855446,0.074816598,0.091650753,0.11438162,0.171408317,0.313478844,0.719633068,247.1344299,17683897,1636.446951,,FALSE,micro,survey,2.621916345,0.428940091,10.32936007,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2008,national,ENV,national,2008,consumption,2,2002 - 2015,2.15,0.344173509,0.124048633,0.063544978,0.183809831,3.992010072,2.847142368,0.32458382,0.431798745,0.392533321,0.018485295,0.032703113,0.044309451,0.054707532,0.063922958,0.078574228,0.096038044,0.121165051,0.163674764,0.326419565,0.86962819,247.1344299,20244449,1545.880093,1001.288578,FALSE,micro,survey,2.573571184,0.448675252,11.89076,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2015,national,ENV,national,2015,consumption,2,2002 - 2015,2.15,0.33447138,0.112177106,0.053680942,0.161087752,3.929810087,2.856169348,0.295346128,0.414688668,0.365749644,0.021175689,0.036000278,0.046195214,0.056268226,0.066614489,0.079714127,0.096394384,0.120158718,0.158214905,0.31926397,0.986056942,247.1344299,23596741,1941.581898,1279.000856,FALSE,micro,survey,2.578084674,0.442595521,11.3240999,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2018,national,EHCVM,national,2018.5,consumption,3,2018 - 2021,2.15,0.11502217,0.024057196,0.007856114,0.029817387,5.65988051,4.349199775,0.226674977,0.371688739,0.326126852,0.028956903,0.041361182,0.05055301,0.059721461,0.070928352,0.083320051,0.098391574,0.120134571,0.156846438,0.289786458,1.002681337,247.1344299,25820769.5,2168.913442,1414.639034,FALSE,micro,survey,3.324599887,0.342640818,6.732923994,
Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2021,national,EHCVM,national,2021.75,consumption,3,2018 - 2021,2.15,0.097331928,0.0188892,0.005796708,0.022968228,5.538418432,4.336595071,0.202705598,0.352753624,0.301684598,0.031499845,0.044058969,0.053570256,0.062756293,0.072697317,0.084022172,0.098269045,0.119718162,0.154999676,0.278408265,1.072458017,247.1344299,27989968.75,2333.353122,1457.767914,FALSE,micro,survey,3.318297536,0.318510317,6.568058208,
Sub-Saharan Africa,SSA,Cameroon,CMR,1996,national,ECAM-I,national,1996,consumption,0,1996,2.15,0.503659007,0.167726129,0.074331293,0.228099736,3.305146552,2.113425197,0.325135605,0.44446666,0.390142003,0.024851557,0.036357678,0.0440629,0.052078008,0.058921217,0.071196912,0.084226705,0.111796635,0.15521143,0.361296957,0.607586867,236.9115295,13575324,1064.646045,673.1954101,FALSE,micro,survey,2.206712598,0.517092997,13.11473863,
Sub-Saharan Africa,SSA,Cameroon,CMR,2001,national,ECAM-II,national,2001,consumption,1,2001 - 2014,2.15,0.256944463,0.068640727,0.027002258,0.09017165,4.677999304,3.305662364,0.29790183,0.421367941,0.354130997,0.025104597,0.036609567,0.045506601,0.054378683,0.065160996,0.077130111,0.09222489,0.113860161,0.153726042,0.33629835,0.707298798,236.9115295,15493253,1156.050391,808.324615,FALSE,micro,survey,2.802831182,0.402365484,9.077018669,
Sub-Saharan Africa,SSA,Cameroon,CMR,2007,national,ECAM-III,national,2007,consumption,1,2001 - 2014,2.15,0.314231302,0.092754902,0.036396865,0.119550413,4.41994545,3.054566539,0.303119936,0.428200629,0.40400706,0.024578916,0.033729679,0.042627197,0.052251507,0.063049563,0.07714613,0.095178793,0.120118737,0.16096643,0.330353046,0.793906502,236.9115295,18251866,1281.392485,891.1283012,FALSE,micro,survey,2.677283269,0.428290839,9.702336997,
Sub-Saharan Africa,SSA,Cameroon,CMR,2014,national,ECAM-IV,national,2014,consumption,1,2001 - 2014,2.15,0.256575177,0.083168424,0.037527222,0.114609681,5.752932593,3.88917849,0.378863066,0.466408738,0.45099334,0.017214821,0.02792899,0.036857644,0.047806406,0.060815556,0.076046751,0.095334554,0.120801494,0.166796621,0.350397164,0.959351178,236.9115295,22299585,1366.966595,991.42071,FALSE,micro,survey,3.094589245,0.397396942,8.912774087,
Sub-Saharan Africa,SSA,Cameroon,CMR,2021,national,ECAM-V,national,2021.67,consumption,2,2021,2.15,0.229922193,0.065890844,0.027072059,0.087333485,5.373378008,3.908571191,0.303051147,0.421760725,0.40506321,0.02126628,0.032776848,0.042218565,0.053282748,0.065957002,0.080983738,0.099425502,0.125141873,0.167473699,0.311473745,1.092620994,236.9115295,27678286.36,1428.562585,1064.66857,FALSE,micro,survey,3.104285595,0.384242714,8.323202445,
Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2004,national,E123,national,2004.89,consumption,0,2004 - 2012,2.15,0.914673023,0.583117197,0.411487792,1.076283043,1.007992542,0.713848796,0.284720084,0.41642157,0.383477509,0.025795432,0.034658672,0.044564129,0.054060157,0.064954715,0.077747786,0.095861488,0.119231939,0.160436941,0.322688742,0.319499904,630.6055298,56359436.6,342.4599974,295.8650918,FALSE,micro,survey,2.15,0.914673023,41.22188693,
Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2012,national,E123,national,2012.4,consumption,0,2004 - 2012,2.15,0.696884563,0.325579842,0.188469277,0.515625402,2.031283391,1.463327441,0.301063964,0.420755994,0.379003274,0.021064347,0.034494439,0.044720007,0.055101106,0.066019287,0.078828133,0.096094355,0.120111389,0.163687276,0.319879661,0.698677762,630.6055298,71982730.4,420.6293655,314.6555479,FALSE,micro,survey,2.15,0.696884563,21.78376202,
Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2020,national,EGI-ODD,national,2020,consumption,1,2020,2.15,0.789420113,0.402352407,0.245063177,0.657697313,1.74865494,1.179712652,0.33759948,0.446745132,0.376225991,0.021275527,0.033579182,0.0433032,0.052697804,0.062553805,0.074065055,0.08953698,0.112135275,0.154117256,0.356735916,1.507206379,630.6055298,92853164,487.4331332,347.3640042,FALSE,micro,survey,2.15,0.789420113,25.97019625,
Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2005,national,ECOM,national,2005,consumption,0,2005 - 2011,2.15,0.495537011,0.195932886,0.100149849,0.285682739,3.389960411,2.163706012,0.379781253,0.473292872,0.442005103,0.019670038,0.029473025,0.038601767,0.047696567,0.057518781,0.070798796,0.089081648,0.114778924,0.164539191,0.367841264,0.688724212,285.9693298,3672839,2153.767153,757.1473203,FALSE,micro,survey,2.231853006,0.513654326,14.48813359,
